userID	artistID	weight
816	55	7
784	1686	367
971	1470	245
2030	11263	98
1143	333	68
2020	709	166
1040	830	911
1948	1656	140
1541	59	44
1207	712	46
298	4385	327
573	3357	176
598	328	465
2079	4223	444
87	2390	72
59	377	1779
1790	1772	150
1592	1248	147
1941	12104	544
1165	1090	167
436	969	1394
385	344	39790
2077	952	360
1829	486	2404
2052	159	2729
1339	4466	299
1946	1098	424
248	320	78
1284	12020	204
910	279	1616
1497	1833	680
925	4037	1700
1433	14526	712
372	3197	181
1802	4762	433
1711	12752	976
1514	172	139
1247	310	247
1774	1735	37
280	5152	95
1178	4474	2167
1387	2521	150
2040	157	365
455	517	2429
64	1831	225
1291	1833	47
89	2433	284
62	173	443
680	3763	547
1276	13618	109
869	707	47
1051	5630	6360
2066	3244	82
688	1377	138
936	2667	1236
1296	957	440
637	8769	317
1494	14925	9
1080	227	228
535	518	149
1618	2561	321
1906	8707	94
1905	618	4762
1033	89	225
9	400	290
1103	185	30
1921	1684	3042
1824	16894	66
1061	12061	159
890	1249	752
1950	425	766
85	2370	113
1903	289	538
642	8811	302
577	1375	26
861	10678	276
491	533	273
941	680	95
860	2828	325
1570	437	154
1579	2572	680
1868	975	521
1032	599	31
16	661	167
709	917	290
851	342	2898
946	1038	198
187	601	192
1408	6632	1
94	217	187
707	8563	17
1399	333	165
295	3509	258
1496	443	63
81	276	125
1053	461	106
2097	163	126
241	506	3220
633	823	329
716	498	1946
827	10444	78
71	1999	210
801	1844	119
147	283	164
1197	797	130
2075	889	157
1418	8682	1704
1073	610	1011
607	8518	549
1420	1766	121
334	3088	375
1401	706	2696
434	3354	6
1421	14460	77
1768	7	2753
899	1038	1166
1797	2535	204
1858	500	96
735	843	110
1779	3788	119
1872	10023	681
1157	12775	395
209	2598	53
1589	14908	143
1172	176	440
455	864	2652
495	6706	154
722	386	243
685	857	1652
745	9756	393
985	903	315
1226	1098	487
1678	523	111
1150	1694	1141
368	5890	228
347	5942	98
1614	10836	831
1664	13782	246
36	470	345
1207	13128	361
201	4144	81
980	7018	60
899	10496	253
1797	1873	171
1360	5547	227
1504	603	2325
265	1100	243
999	1705	298
1256	13517	326
1579	81	637
680	461	16108
986	1672	12487
1828	320	593
12	189	2976
941	228	1086
1504	15082	2767
476	5048	166
679	9232	146
428	1885	2085
663	2116	539
1279	65	68
1193	13022	833
202	4164	92
395	519	132
1755	16465	115
191	3987	22
426	107	364
362	198	188
1674	3739	73
1915	1964	23
207	4263	128
1183	4821	709
432	3428	637
1179	1377	172
771	250	9
1309	1083	1238
2077	89	195
28	1002	11
467	7210	210
1322	370	188
1078	928	56
1536	1360	347
2066	234	130
1275	429	864
1946	12370	380
1224	1426	54
700	2176	538
636	157	1424
215	1974	11
156	212	12
950	10689	112
1449	730	432
1559	1778	234
1859	202	1
1289	3693	1791
2095	18687	46
1524	8270	726
1692	2380	314
1017	637	207
2025	18297	702
1051	854	5199
834	3834	225
1817	1688	400
1741	1191	1496
1885	6179	91
1792	3776	220
878	289	638
1261	1934	259
1302	430	91
1413	378	44
154	966	12
277	5113	794
1760	85	106
116	2907	652
295	1261	641
2033	288	8887
1517	8067	1104
1153	6728	1358
157	868	161
1881	289	551
938	166	1549
1521	3078	362
279	5140	189
436	1412	966
1224	6541	47
993	8475	42
457	925	96
212	4336	36
320	5662	284
491	7421	374
754	6728	277
898	10918	216
391	6435	377
772	9924	9
1577	461	634
1771	161	113
1360	632	127
1944	4277	155
38	691	33
1321	2364	149
601	5074	693
363	6134	562
1935	1184	336
478	498	1664
189	707	446
1793	230	668
698	1244	1831
1263	523	584
1712	163	4686
749	55	590
1961	327	10778
471	7266	69
1060	3707	2822
1530	176	266
570	6631	291
824	163	24
890	918	52
1110	1181	227
841	930	219
306	3988	89
359	4126	282
313	2961	764
1055	4747	149
573	292	120
1678	7834	72
372	1062	55
1701	4114	81
1408	2179	6
1689	11204	242
746	1195	578
734	2627	10017
1443	4031	43
383	701	230
1667	5030	14
1600	536	840
720	1134	41
851	523	5128
2057	3754	1366
1747	444	47
1403	298	617
539	209	108
1848	17065	354
1854	17103	147
1166	12854	11
986	2576	83
66	1122	399
1150	4543	1938
129	257	484
1441	690	556
474	70	243
654	186	256
1872	1043	2192
496	1114	238
975	1375	655
1056	1430	230
725	1806	87
620	486	255
428	1001	12151
195	4058	460
2034	903	170
1125	1294	43
253	350	347
1912	6618	257
1140	6824	462
57	1541	138
791	65	19
1968	1044	121
1310	534	1
1933	366	52
300	707	253
1390	1486	139
1044	11968	204
2057	471	177
594	511	307
1389	159	371
1798	53	27
1649	488	1034
1060	188	619
119	820	130
1133	424	3111
1765	157	45
1829	333	319
1918	7265	26
1595	735	158
1636	4850	20
1891	17449	31
319	964	277
1034	680	632
470	2031	538
506	7519	91
949	1185	490
181	3838	88
17	700	116
1343	51	14
1270	253	74
961	7272	379
1511	3179	60
1088	481	1414
744	230	67
1167	12886	33
1339	230	545
85	504	228
1972	17954	178
543	58	1331
749	65	775
235	1342	220
183	1118	138
1652	489	88
1050	9446	628
299	903	488
1390	2786	320
1288	11754	370
785	5470	815
1905	53	88
1214	1672	357
400	316	62
790	1475	306
36	464	292
2091	18652	15
364	1164	1731
828	1810	82
1164	9498	655
890	2787	52
1466	326	176
401	6536	96
201	3197	105
541	728	2692
1588	15462	18
355	289	335
1489	486	3856
560	858	312
368	6214	298
1256	6906	125
1934	17485	29
1939	1491	3413
624	8669	102
1724	2716	71
2021	288	2937
637	6541	34
1776	704	2102
1836	4089	6
40	1306	385
466	7192	266
1715	89	1299
1185	900	246
212	4339	34
1829	1609	870
1178	1406	433
1383	5480	246
609	196	424
926	11100	214
1981	4073	108
1693	1449	1
179	3796	257
1579	56	380
1593	3318	490
1749	732	1923
1794	2845	216
1380	501	101
484	6245	682
2035	1804	70
567	173	3277
2091	18649	20
1630	1643	1759
1434	526	335
201	190	232
1810	891	136
619	1376	373
435	6850	803
223	4488	2258
1652	3568	158
1023	310	133
425	1455	34
2034	3057	304
120	1032	130
1994	887	66
1393	1793	365
1396	1352	90
1002	175	70
237	442	122
1173	6075	468
1345	987	35
1002	3985	60
1853	11352	181
1009	1048	84
873	1379	239
1485	227	1322
1276	441	133
290	68	6
1600	302	1035
1174	3474	629
487	89	252
1039	191	83
1087	1888	363
1947	88	228
244	3398	208
2033	2602	213
817	959	355
60	418	158
1303	229	325
278	498	84
827	1369	364
440	1964	593
998	2343	130
212	4333	40
214	289	900
1633	295	1401
194	1735	1144
707	9427	14
476	1107	250
1647	377	355
1660	3430	113
1605	468	204
856	1118	279
840	154	2234
1840	16955	321
1181	1213	321
749	1377	478
31	875	193
209	291	197
61	227	645
1295	703	295
1122	12481	12
271	349	3210
220	982	89
1947	228	187
1026	854	539
671	3392	132
717	288	251
544	7888	341
620	461	222
218	1104	61
1235	1707	237
365	6173	7
2040	437	70
1528	701	792
1385	679	225
260	4914	207
668	951	527
1516	157	32
1443	712	43
776	1788	95
959	1897	181
1990	6629	18
1075	485	888
611	8586	8
1226	265	192
499	2343	4
1601	599	239
1226	270	423
727	3147	354
218	441	91
1742	227	318
2077	918	121
1593	527	243
584	7408	3450
1581	1383	687
652	8908	467
1690	1400	238
472	333	427
419	314	8
1458	455	16
24	289	1192
453	7076	113
1808	304	542
1501	15046	227
896	10900	4708
670	5045	2197
571	2977	510
582	1196	984
486	543	12
2007	1410	1992
1452	5978	42
338	4180	928
949	11297	459
1406	3299	448
1389	424	168
1873	333	501
120	352	20
1428	316	1891
731	9649	69
2078	13291	606
773	1351	1211
1997	3938	628
1498	1098	538
444	6978	80
205	779	1033
1702	3470	227
801	10156	2
1889	2343	259
1067	8713	427
1256	13522	109
1816	3745	250
1090	12271	2
1026	978	423
2087	1042	64
584	1244	11600
870	10712	226
234	4591	426
1198	2091	167
585	3238	700
753	3576	162
1578	543	286
705	6397	727
810	333	99
363	6126	817
1202	229	377
1046	89	1852
1128	307	410
621	190	4361
531	2020	13006
941	318	443
798	10103	45
1430	7723	108
1405	219	801
1728	1090	266
1454	75	2344
798	370	44
534	67	714
328	1048	163
1163	180	3
1525	502	50
865	5006	42
1219	184	699
1199	8012	531
791	10065	14
710	9467	116
1821	531	76
1871	311	37
390	292	4172
1343	13995	16
828	917	205
848	445	335
1028	2665	62
633	3376	97
1580	906	293
1387	1383	449
55	1625	371
1641	7148	161
629	932	520
665	1090	193
1390	198	279
1279	13633	108
742	7782	41
500	7478	51
1029	985	290
353	2939	9
292	3481	1150
329	285	2352
1867	9856	4
1765	475	193
1438	703	1539
965	302	777
229	4548	21
92	1358	28
587	217	995
753	360	188
619	227	2130
849	2363	361
1387	972	243
620	957	231
1720	16268	365
102	230	588
737	428	225
195	2606	18
150	3375	56
914	10	1332
1591	13292	77
226	542	1059
1274	1249	156
744	1338	130
498	239	997
1156	226	1034
1038	1019	216
1782	224	48
849	227	487
596	429	5863
1615	982	119
1954	3712	121
863	420	197
1199	154	837
939	813	1047
191	52	28
1439	2006	319
846	875	2082
1702	4675	165
2047	1824	242
728	860	603
118	811	340
1432	14523	1
326	288	283
387	1595	5251
1144	12647	78
1778	171	1415
1556	1134	2091
1103	12349	39
784	2424	1251
1281	735	8
1699	1052	126
1164	296	246
823	3621	2692
1772	898	2492
202	3509	106
998	2089	148
1542	389	274
315	190	2890
1691	982	459
593	4294	298
1394	689	204
1028	11847	44
1225	959	15
1089	1983	215
875	67	96
1461	691	56
1817	8697	244
1170	1502	201
1880	67	1151
940	630	360
1019	3341	343
1664	15929	310
209	292	46
195	562	32
1919	7180	37
1690	461	274
302	2521	241
616	1131	154
1819	5948	33
1982	16595	236
1914	2894	471
1352	7051	56
791	1379	53
191	171	13
1608	89	134
822	4779	2693
512	88	809
229	291	1
1005	11758	482
1730	288	539
1515	327	156
1353	1188	495
1660	4359	147
1037	868	3
391	2940	557
1516	11474	250
2007	854	2265
2056	657	9
1903	97	2799
1193	13029	625
763	2121	193
1866	65	1776
561	8082	1899
717	972	4891
257	4318	131
1976	1151	357
213	2247	328
237	221	547
2015	206	1560
1190	2535	394
676	728	101
1964	228	2531
427	1116	1393
699	1881	726
1186	296	722
1766	793	403
1119	6222	7
1052	5423	284
1819	1059	72
78	759	92
1809	1206	1064
2045	428	42
526	2352	45
1718	1390	185
818	1406	1028
452	998	144
1915	17575	39
1958	17889	56
1875	1300	286
670	9160	1454
560	718	68
175	3763	782
536	1429	37
913	171	387
145	333	818
1683	16040	576
1592	533	229
1278	2990	182
1286	4092	545
838	237	283
1966	1854	184
1444	11470	363
1711	428	2350
4	161	632
1795	690	141
55	1607	829
1463	8678	143
13	55	6
25	912	97
1661	1047	339
407	6045	26
839	707	346
432	225	348
1573	1390	141
326	3393	91
1235	7260	916
1957	11550	627
1174	918	730
1874	6151	214
1139	455	355
1783	3797	896
207	1185	193
1895	1935	449
609	8578	478
266	3676	71
257	1328	172
1207	5444	139
161	3566	1021
319	932	215
1951	1976	308
296	5391	4
980	11528	94
776	475	134
1014	67	314
695	7147	17
1958	1062	58
1899	233	1283
1131	300	133
1439	3119	336
809	544	323
899	1043	607
1899	432	80
357	6030	2161
464	3370	269
540	1014	1572
1371	14178	172
2066	4156	508
1446	180	118
835	4180	265
1421	1380	169
697	744	489
1425	1609	649
1657	15888	184
1335	756	54
982	5348	91
481	295	80
1419	1377	523
1649	518	514
976	333	126
632	310	370
2065	409	1138
71	2005	120
656	8994	22
1375	8467	131
868	3863	499
1694	16077	1337
1838	298	195
1722	329	122
1233	3397	592
409	541	118
1476	1672	4256
1462	526	181
828	4280	74
1659	637	583
1193	7038	1103
360	6118	12
214	2788	256
164	3622	1254
1929	1110	2197
932	2031	260
828	3779	154
1124	686	2789
65	1678	112
655	6376	4
1466	182	115
465	230	823
1181	2030	799
1353	917	427
1835	3057	44
1166	12840	25
507	7529	546
721	614	255
1684	2986	36
484	1106	217
192	4002	130
267	221	548
1353	1145	409
1244	13421	397
1686	693	467
835	2859	27
1753	257	92
1760	1122	98
1990	617	31
843	10565	44
680	2102	1093
95	314	46
1853	6409	183
1877	5423	167
2065	2091	532
716	2959	1624
1853	3517	189
1366	2176	74
1365	333	557
859	2220	131
101	537	1397
10	420	1023
1368	14150	465
431	321	1402
2072	1059	3561
1360	211	332
1585	748	1460
1921	1021	413
1710	14624	209
285	542	188
523	7744	2
29	1038	77
1532	1935	417
1296	1118	99
1818	533	1
614	966	1009
608	3482	25
1253	300	1303
1962	17901	484
2081	234	353
230	4556	433
1003	6714	248
347	481	79
124	182	215
1650	4092	1991
224	4494	168
884	475	338
1304	458	113
438	32	4
409	157	119
275	1886	31
948	448	88
841	1380	335
124	190	892
1439	7777	525
289	3398	1018
1762	300	4795
172	3735	324
948	5423	98
1599	5127	684
652	1870	31
1116	247	20
414	349	804
556	191	246
1955	199	50
1103	4317	46
905	1032	152
754	851	322
1757	5307	191
896	81	664
30	521	560
1850	17077	306
80	2214	3
1363	2441	1520
1572	455	389
741	4435	1178
888	930	182
936	11202	682
1022	3266	2094
1036	630	353
1660	15916	139
51	706	202
667	484	105
1992	7151	536
1247	701	233
2048	9716	22
1956	187	5845
1658	13739	1631
92	2499	35
1393	14289	441
417	915	212
466	930	171
1050	12000	829
383	5147	129
1636	701	25
544	7071	271
259	1790	505
537	7864	36
1271	11676	504
1753	464	226
1442	1091	349
179	72	171
159	72	685
813	197	480
1020	461	745
13	547	2
580	770	493
301	2343	461
1918	1158	33
1363	703	831
14	564	676
249	293	214
907	72	2064
563	8114	1215
990	11592	292
913	229	1029
478	6121	193
410	2653	75
495	7450	123
1831	6726	239
614	537	644
1020	45	257
204	1201	238
1677	217	1862
635	8756	48
385	472	7489
190	3968	720
1898	908	683
1807	4086	36
1521	3871	361
1348	475	395
1116	9905	17
1477	9766	15
1380	486	357
825	1761	95
759	237	188
406	6571	386
1416	1977	471
1171	289	178
2088	516	5
2070	1249	208
443	868	288
1507	6626	14
1914	1639	308
451	306	6494
1374	199	156
1431	3332	329
1599	15499	362
1181	3767	340
939	5100	923
593	701	1466
908	2014	87
1156	12767	554
1664	371	609
1733	348	206
1008	8474	79
1934	17722	34
191	3992	14
1416	1048	1574
531	300	645
982	3882	118
1936	3205	863
1615	4189	100
105	2677	128
558	157	51
800	2344	770
821	10387	58
650	289	284
1004	2541	11
1301	289	60180
747	1383	341
1976	163	1453
170	3721	1188
1946	575	366
1085	8467	1327
1226	1601	238
1858	2342	392
808	3057	158
555	300	122
1831	227	2274
23	881	116
426	1824	342
153	506	772
587	198	333
274	5083	241
609	1151	570
1388	288	77
1834	681	331
662	1378	2402
1091	8047	2100
1573	1400	254
2060	1358	118
238	3472	783
1007	2467	231
1506	81	195
1473	466	80
147	3333	329
258	681	13
1701	735	70
848	4053	483
1551	227	654
1933	879	44
1568	7088	1080
1488	841	9
312	5564	601
1024	11826	168
715	1415	324
341	5858	137
954	4704	107
1152	615	227
1393	1326	331
971	6120	200
1312	499	68
705	1201	707
1980	12481	20
540	3280	24958
839	493	949
1808	1459	362
1313	7665	278
1525	288	63
1295	56	262
514	293	1482
1562	300	116
913	709	389
1879	230	1064
1855	1492	209
1330	13918	687
647	6414	590
1503	288	244
173	412	179
364	4799	566
116	527	333
1378	863	187
56	683	1606
69	1622	290
327	2018	258
263	67	474
1355	8234	369
979	2523	155
371	3833	100
1093	65	65
2031	292	5779
1384	525	1129
178	3786	345
342	1244	197
12	499	3080
1969	2916	272
784	703	724
751	480	68
1291	13718	53
1090	12268	2
1092	71	2201
2100	8332	655
1615	2738	37
2087	67	174
2060	18470	175
666	515	433
201	4153	64
1557	13650	709
831	157	2188
850	6930	1428
1700	215	163
2029	226	1111
922	858	48
1592	1974	115
85	2367	119
506	190	180
1991	1083	67
865	959	70
993	4273	129
1818	221	2
1281	152	13
1294	691	39
2055	9	172
845	4787	172
1234	8002	395
225	841	8065
1046	790	68
358	3707	88
300	212	617
1782	1276	110
887	10835	80
1005	331	1799
1286	1130	268
1983	701	172496
142	59	470
906	1045	1489
1959	1037	91
468	1383	1398
1575	15389	237
346	4384	1483
2071	3503	54
1236	4365	2503
484	3047	153
1022	298	479
865	5011	29
720	4620	64
220	4451	53
1831	1513	408
674	413	1622
711	1412	60
1832	182	1822
1217	898	295
331	5760	82
1497	14948	505
2093	10412	108
1151	2661	232
743	9740	1777
1070	191	116
113	2848	832
372	978	551
550	200	386
171	88	115
142	627	128
155	3452	638
1182	2574	569
699	159	1068
551	5746	21
71	843	236
712	3676	1
333	5776	34
1800	8144	12
1313	2828	556
1433	14528	642
1854	12434	241
1506	5929	473
1508	441	243
574	6121	74
1715	532	1388
646	157	115
1509	3859	258
1971	5638	2868
747	1188	381
1229	300	190
1030	11854	938
1856	88	161
1148	3674	73
6	281	14
405	4713	555
119	821	178
55	1615	624
115	2862	10
967	11456	341
117	192	180
307	5513	72
1106	892	464
1968	5105	115
527	89	12679
84	928	64
1377	7724	725
135	972	1261
1633	3067	86
277	5112	1025
1649	173	642
2070	816	389
1005	1950	596
847	1032	112
1273	1098	260
437	6866	131
642	574	254
486	2182	702
1957	2453	264
1563	1121	4
941	1186	96
10	432	527
1248	1377	39
149	3367	1559
1483	1672	1057
1705	11819	349
241	2654	1227
1950	378	610
258	306	3
1493	14910	227
1908	1249	274
2095	9528	32
1255	2531	781
719	954	60
1856	3961	196
1963	528	613
761	1083	2229
86	1677	230
526	1249	269
1146	2840	260
1877	17320	192
635	203	47
334	203	1278
1818	993	14
257	1295	245
566	8150	58
838	1790	247
438	6878	5
1192	4179	947
2020	440	100
359	6060	650
785	406	173
135	1300	6766
946	11274	128
61	1424	438
205	1263	1892
1119	3369	68
1477	14776	11
1820	288	922
71	944	394
841	4473	27
1642	15783	440
757	302	708
1230	13335	6
10	442	235
1803	798	130
991	630	147
1219	207	449
932	11174	249
1058	323	109
59	1104	3049
1398	14311	1272
231	4564	82
2042	3859	280
1355	211	271
419	1042	45
900	2094	473
1686	679	1899
363	1041	1524
1654	15864	164
2010	1714	717
2099	14230	122
907	9543	179
431	228	2242
1008	7665	123
1287	5126	53
1389	13668	125
1446	1456	148
2056	726	7
1999	176	596
1637	154	2798
79	288	95
1277	198	1710
261	2618	345
360	6079	92
1101	748	944
1841	16966	135
1445	369	1991
1044	11955	695
1825	1180	47
1874	1969	350
1749	10404	989
948	10610	122
257	1270	101
1641	15774	221
578	1462	118
1524	220	1645
430	68	200
1521	321	544
1930	17653	4799
2036	18364	109
1867	17245	15
717	302	795
877	10768	573
1846	735	209
507	533	268
271	344	891
1962	210	504
805	1377	98
442	1059	22
292	5296	1005
1157	12776	320
1464	10519	243
916	67	275
659	891	1204
1304	2498	94
285	5221	70
262	4966	152
751	930	243
1573	429	149
1321	1412	384
1112	162	534
1787	1122	167
198	503	692
1821	360	106
1021	735	894
368	6203	2877
1948	2653	74
52	1558	121
438	2938	3
800	1339	2042
632	55	1623
461	7139	23
577	1097	31
122	1422	14
1956	2546	185
1544	464	140
1101	6581	463
1925	1541	139
565	1089	141
729	1704	298
1990	2226	18
166	618	995
689	531	17
2076	1763	166
1989	18055	95
1156	2605	386
1854	17106	130
84	2343	675
1936	227	108
1912	198	88
751	536	89
1578	89	333
1462	704	2391
496	1491	183
1036	851	437
571	289	23931
351	173	634
446	441	5662
968	440	200
1640	370	142
981	324	202
1879	226	289
1082	2610	405
1396	918	1680
330	300	2627
2008	198	303
793	8962	407
2045	957	90
839	1195	853
252	4811	582
1989	11642	90
376	6282	19
1832	622	1266
1243	1239	257
212	1363	55
761	59	340
285	614	224
96	1464	40
673	9185	1043
82	2264	1087
1308	325	907
1027	484	1166
888	9363	151
1929	316	930
1889	735	1636
1904	3613	392
1618	6650	293
349	5971	329
573	8177	109
1984	928	1103
632	67	3130
267	182	299
241	3901	1169
1381	1747	105
316	5596	2338
184	3057	249
280	163	77
85	860	103
1791	311	242
1994	4810	138
1126	6120	59
781	89	315
1390	424	651
2075	2183	138
1606	524	438
432	220	232
1377	1650	666
1088	470	1158
441	6912	621
102	212	1015
1376	4262	56
170	503	1292
229	7	1
2084	210	278
1296	815	585
1805	126	526
172	296	442
1486	1239	18
1342	13981	6303
1827	1066	721
266	185	77
753	257	303
965	544	224
1145	481	127
800	4342	450
481	89	5733
1368	486	125471
1480	1481	279
461	7132	57
2067	18533	243
1816	5441	488
750	3767	92
5	209	252
931	845	248
134	464	41
1779	4970	78
778	5746	1638
1204	5353	215
1240	632	246
1078	12156	51
1310	2834	1
989	11590	158
1797	199	244
40	1334	177
186	966	33
676	959	81
815	8360	65
687	1150	5
76	2108	731
437	386	127
32	1096	288
530	7822	23
1110	707	198
1937	378	366
29	1044	42
1648	295	118
115	2876	2
865	72	26
1879	250	226
236	333	487
806	10213	364
577	203	28
861	10680	245
1584	316	47
1962	17903	427
1692	898	673
1154	782	915
418	898	259
442	6935	77
1958	1899	34
616	920	383
1016	2281	700
1606	55	441
1157	11018	318
1514	76	230
1088	1200	2844
326	327	245
1989	18059	78
106	2730	535
1888	234	1634
191	3994	13
430	2562	235
1994	59	47
1905	615	98
356	4003	972
1236	757	1070
582	2586	3122
3	106	354
258	320	2
438	6879	5
196	733	954
1779	16633	173
339	289	13735
1999	504	1012
1972	7060	125
351	1183	187
449	4605	92
1620	8136	236
656	8996	16
1682	499	1604
738	3476	177
1394	310	375
1163	59	4
547	615	148
1514	880	312
346	704	687
815	525	418
664	4091	316
2066	9978	155
1949	17840	727
2000	2031	1945
794	2852	24
780	1073	52
1861	1264	181
70	868	2121
366	1121	287
1951	200	297
492	6540	280
1406	703	192
689	9279	32
1006	701	292
942	4617	1
705	297	617
1791	308	111
1534	96	891
1463	1897	172
1411	234	180
1126	917	219
1454	85	240
201	4137	142
1783	498	678
1405	235	622
1723	16321	73
1029	2490	686
1382	12755	554
209	342	29
1481	1988	4391
580	4826	378
253	97	774
90	2461	97
516	544	343
1520	3945	153
1794	2847	74
784	1944	3226
752	9796	874
1002	11723	56
46	349	1668
1156	12763	694
423	1004	95
1833	11085	285
241	1412	589
1992	434	668
1058	484	92
302	2981	727
840	868	1119
1709	975	455
87	1937	31
436	1375	798
1835	3046	131
718	1990	293
208	4276	92
936	772	453
1356	292	1060
1177	1855	795
1560	708	50
506	229	125
767	220	124
97	2576	1583
1042	318	83
60	621	55
1678	288	134
310	461	339
1157	1714	659
1228	1110	733
1148	724	67
207	294	159
1882	17364	103
1889	1806	349
330	325	1031
1207	13144	37
399	295	742
1885	4994	58
338	5834	318
1647	907	341
1560	3231	858
1316	13830	136
1382	1946	6710
1958	227	38
1410	12918	34
1706	16166	436
190	3963	866
2004	377	171
1689	1627	297
1919	5429	85
357	1983	2693
1444	14589	453
884	295	5851
1538	172	18
145	291	837
1885	6159	336
6	258	18
1706	1306	1231
808	292	368
601	8424	1729
946	1045	7752
71	917	562
134	1032	1408
312	5570	364
364	6145	516
22	850	505
2041	1198	199
927	2211	366
2023	430	27
26	841	151
596	3768	3379
1501	839	167
2021	790	570
1545	716	186
1790	697	250
186	1672	129
1695	429	96
844	199	300
1363	14122	536
839	8254	364
1036	6202	257
1087	562	284
144	306	62
1629	15705	248
1807	6759	44
271	528	1028
555	8017	431
228	4540	9
220	609	56
1100	1994	311
2022	2352	247
107	1406	10731
517	7697	135
56	1662	447
809	1452	164
1025	227	630
1935	808	1074
284	5205	11
1057	299	144
820	10345	17
487	681	1255
401	1046	93
1384	497	3092
65	333	183
1641	3992	225
134	55	177
1922	4118	26
1456	64	1667
690	389	286
1624	1089	69
378	3313	186
1205	13103	1
569	378	85
473	542	211
1800	8784	4
1601	866	374
430	72	5356
1179	12966	129
1104	2183	370
963	1062	55
211	1062	842
1403	903	5563
1549	1991	47
250	717	258
946	1541	216
1018	186	2244
1757	288	93
2017	887	55
646	1032	126
998	89	339
790	8372	538
632	972	1112
1011	691	589
1954	2083	158
1430	2346	79
702	320	870
380	294	888
482	1782	52
990	1709	671
1304	793	200
933	227	462
1845	599	887
1055	5427	83
1055	7249	94
2084	428	1116
1666	701	1160
1782	1941	38
1379	701	1303
512	812	542
83	2327	554
425	681	552
179	524	232
1130	70	86
1466	318	1213
1693	4486	2
1122	8649	20
1545	714	205
1993	914	45
1182	1176	398
1242	885	574
1006	266	471
78	1548	149
662	3749	819
2024	15162	4
1190	56	318
2072	7449	2548
1276	13620	103
490	424	579
106	2680	554
1215	257	224
152	3400	196
74	2060	210
153	223	147
1062	12058	34
1068	534	343
1137	265	234
842	603	235
328	5735	324
971	708	230
790	190	290
1249	163	278
749	295	2724
1885	17390	61
1190	3730	340
1844	154	704
29	89	153
383	461	440
1996	6903	165
437	544	816
230	55	875
1280	11230	2248
640	230	224
1465	297	717
655	8979	4
281	5167	11
1467	3928	2900
2022	18271	246
400	55	45
1156	11122	463
475	3617	124
285	412	84
1835	1787	759
477	328	240
966	1632	239
75	292	1553
299	439	157
26	919	1818
1818	187	4
438	38	4
645	2050	88
105	1222	523
661	9063	129
570	2247	1197
729	1079	109
1188	5547	1389
1323	412	7182
306	2783	47
1657	7700	176
322	4562	1088
257	1320	136
444	744	124
1577	466	805
440	1401	1225
1655	952	427
1989	18031	421
141	1643	73
1606	293	402
1857	17151	403
1088	438	733
196	206	332
1825	1206	104
1636	377	39
1187	629	412
958	2840	45
490	154	181
176	1886	325
1584	1689	43
1809	488	319
718	210	164
1475	301	120
2037	157	60
715	5841	222
2022	6006	3224
404	6453	43
1271	6756	378
1833	16916	394
1152	12714	161
535	701	198
1785	16667	977
2036	1755	290
862	5547	249
607	8522	213
1606	701	383
809	538	23
32	377	169
2064	1043	25
1301	301	748
1650	234	898
360	6107	15
1868	5688	110
1075	207	861
689	289	484
1803	8844	218
211	1520	196
1289	1965	410
1676	15999	134
1826	525	253
69	441	231
1972	603	163
1842	512	234
1484	383	211
191	220	23
886	265	37
2094	342	1343
778	682	4849
720	712	34
1384	14239	281
785	1768	1755
1826	233	414
1152	11475	182
1009	181	6
100	229	398
413	525	483
638	701	6708
1039	1377	136
959	221	70
711	1249	677
993	11623	47
864	615	175
1775	16604	74
744	802	66
1421	14462	74
348	5948	45
2042	378	272
2007	918	2265
666	1412	317
1579	206	413
1263	292	512
730	185	1032
1398	14312	959
958	1193	87
1834	325	86
580	8269	610
1770	7324	390
965	349	173
1348	701	108
61	727	185
848	6911	316
1418	1636	393
1275	7266	1307
1270	538	88
60	1728	68
835	230	81
1483	1180	171
1192	860	1198
1224	6363	42
2023	1690	171
1597	1062	211
896	10904	434
122	2624	16
655	1834	3
1291	5150	128
1958	199	37
905	525	132
410	6598	164
496	1295	73
1163	1073	4
1318	528	1742
326	329	191
2075	154	141
991	238	386
17	498	1544
2097	614	125
1124	528	1317
2007	475	3488
1044	11967	214
265	4281	281
978	6657	287
2020	526	116
51	1522	482
812	818	278
1235	3119	273
986	1358	41
2057	362	331
826	2102	42
453	3892	97
1573	202	185
1889	4784	304
1747	53	28
137	1464	408
1493	197	208
1158	2062	558
1128	1375	62
1789	16683	903
830	802	127
1368	1104	133
917	808	1962
1994	430	79
1413	67	66
2062	1351	666
50	428	325
1497	14950	402
1101	2671	412
1490	815	865
893	65	2146
1699	298	91
782	89	178
1254	13512	236
1724	12674	39
68	328	70
111	1191	231
1566	526	181
1669	71	59
300	614	223
1172	1114	408
2032	58	523
1817	1098	1126
1536	1810	21
594	1863	332
818	230	636
1658	15892	1146
858	157	8987
1211	13169	111
1827	11186	579
22	843	553
428	1892	3106
911	523	284
1908	4705	253
1195	13044	3614
348	1684	62
1684	469	203
1365	325	832
1277	604	2633
1309	1778	809
459	2143	1575
1416	196	331
1630	1131	142
728	5890	1448
1138	383	271
858	89	338
59	512	1023
454	4875	409
1585	1405	1379
289	412	4119
632	298	1408
577	1713	137
1902	498	1518
1376	6461	5
842	1945	189
418	629	589
576	4734	60
1376	220	7
1455	6693	578
567	1378	1147
1678	802	71
